sample_id,gallery_view,rule,weighted_activation,original_predicted_id,original_score,intervened_score,score_drop,decision_flip,scope
s006_v000_1,90,R1,0.6378028988838196,007,0.6131048798561096,0.13272051513195038,0.48038436472415924,1,synthetic_pipeline_validation
s006_v000_1,90,R2,0.5232802629470825,007,0.6131048798561096,0.9506117701530457,-0.33750689029693604,0,synthetic_pipeline_validation
s006_v000_1,90,R3,0.00249296217225492,007,0.6131048798561096,0.6131976842880249,-9.28044319152832e-05,0,synthetic_pipeline_validation
s006_v000_1,90,R4,0.0164091344922781,007,0.6131048798561096,0.613919198513031,-0.0008143186569213867,0,synthetic_pipeline_validation
s006_v000_1,90,R5,0.05337369814515114,007,0.6131048798561096,0.6083595752716064,0.004745304584503174,0,synthetic_pipeline_validation
s006_v000_1,90,R6,0.020000357180833817,007,0.6131048798561096,0.6122700572013855,0.0008348226547241211,0,synthetic_pipeline_validation
s006_v000_1,90,R7,0.0164091344922781,007,0.6131048798561096,0.6135841012001038,-0.0004792213439941406,0,synthetic_pipeline_validation
s006_v000_1,90,R8,0.0009219117346219718,007,0.6131048798561096,0.6131687164306641,-6.383657455444336e-05,0,synthetic_pipeline_validation
s006_v090_1,0,R1,0.5894635915756226,007,0.6347799301147461,0.5444108843803406,0.09036904573440552,0,synthetic_pipeline_validation
s006_v090_1,0,R2,0.07721759378910065,007,0.6347799301147461,0.6519210338592529,-0.017141103744506836,0,synthetic_pipeline_validation
s006_v090_1,0,R3,0.0012585942167788744,007,0.6347799301147461,0.6347843408584595,-4.410743713378906e-06,0,synthetic_pipeline_validation
s006_v090_1,0,R4,0.0024214056320488453,007,0.6347799301147461,0.634719967842102,5.996227264404297e-05,0,synthetic_pipeline_validation
s006_v090_1,0,R5,0.024903926998376846,007,0.6347799301147461,0.6346421837806702,0.00013774633407592773,0,synthetic_pipeline_validation
s006_v090_1,0,R6,0.01848452351987362,007,0.6347799301147461,0.6341028809547424,0.0006770491600036621,0,synthetic_pipeline_validation
s006_v090_1,0,R7,0.0024214056320488453,007,0.6347799301147461,0.6346921324729919,8.779764175415039e-05,0,synthetic_pipeline_validation
s006_v090_1,0,R8,6.347632734104991e-05,007,0.6347799301147461,0.6347803473472595,-4.172325134277344e-07,0,synthetic_pipeline_validation
s007_v000_1,90,R1,0.19100558757781982,006,0.9265397191047668,0.95655757188797,-0.030017852783203125,0,synthetic_pipeline_validation
s007_v000_1,90,R2,0.8909005522727966,006,0.9265397191047668,0.23510247468948364,0.6914372444152832,1,synthetic_pipeline_validation
s007_v000_1,90,R3,0.008730445057153702,006,0.9265397191047668,0.9264858961105347,5.3822994232177734e-05,0,synthetic_pipeline_validation
s007_v000_1,90,R4,0.2610902786254883,006,0.9265397191047668,0.925921618938446,0.0006181001663208008,0,synthetic_pipeline_validation
s007_v000_1,90,R5,0.005989593919366598,006,0.9265397191047668,0.9267445206642151,-0.0002048015594482422,0,synthetic_pipeline_validation
s007_v000_1,90,R6,0.05597672984004021,006,0.9265397191047668,0.9277067184448242,-0.001166999340057373,0,synthetic_pipeline_validation
s007_v000_1,90,R7,0.2610902786254883,006,0.9265397191047668,0.9269766807556152,-0.00043696165084838867,0,synthetic_pipeline_validation
s007_v000_1,90,R8,0.0016461312770843506,006,0.9265397191047668,0.9265086054801941,3.1113624572753906e-05,0,synthetic_pipeline_validation
s007_v090_1,0,R1,0.6225318908691406,006,0.5139250755310059,0.5937548875808716,-0.07982981204986572,0,synthetic_pipeline_validation
s007_v090_1,0,R2,0.8477345108985901,006,0.5139250755310059,0.331537663936615,0.18238741159439087,1,synthetic_pipeline_validation
s007_v090_1,0,R3,0.021486343815922737,006,0.5139250755310059,0.5138890743255615,3.600120544433594e-05,0,synthetic_pipeline_validation
s007_v090_1,0,R4,0.2873014509677887,006,0.5139250755310059,0.5203834772109985,-0.006458401679992676,0,synthetic_pipeline_validation
s007_v090_1,0,R5,0.041545361280441284,006,0.5139250755310059,0.5146704316139221,-0.0007453560829162598,0,synthetic_pipeline_validation
s007_v090_1,0,R6,0.2109791785478592,006,0.5139250755310059,0.5221003293991089,-0.008175253868103027,0,synthetic_pipeline_validation
s007_v090_1,0,R7,0.2873014509677887,006,0.5139250755310059,0.5236611366271973,-0.009736061096191406,0,synthetic_pipeline_validation
s007_v090_1,0,R8,0.01256425492465496,006,0.5139250755310059,0.51380455493927,0.00012052059173583984,0,synthetic_pipeline_validation
