sample_id,gallery_view,rule,weighted_activation,original_predicted_id,original_score,intervened_score,score_drop,decision_flip,scope
s006_v000_1,90,R1,0.6378028988838196,007,0.6296618580818176,0.1430027037858963,0.4866591542959213,1,synthetic_pipeline_validation
s006_v000_1,90,R2,0.5232802629470825,007,0.6296618580818176,0.9352177977561951,-0.30555593967437744,0,synthetic_pipeline_validation
s006_v000_1,90,R3,0.00249296217225492,007,0.6296618580818176,0.6297875046730042,-0.00012564659118652344,0,synthetic_pipeline_validation
s006_v000_1,90,R4,0.0164091344922781,007,0.6296618580818176,0.6281906962394714,0.0014711618423461914,0,synthetic_pipeline_validation
s006_v000_1,90,R5,0.05337369814515114,007,0.6296618580818176,0.6322444677352905,-0.0025826096534729004,0,synthetic_pipeline_validation
s006_v000_1,90,R6,0.020000357180833817,007,0.6296618580818176,0.6284693479537964,0.0011925101280212402,0,synthetic_pipeline_validation
s006_v000_1,90,R7,0.0164091344922781,007,0.6296618580818176,0.6290812492370605,0.0005806088447570801,0,synthetic_pipeline_validation
s006_v000_1,90,R8,0.0009219117346219718,007,0.6296618580818176,0.6297532320022583,-9.137392044067383e-05,0,synthetic_pipeline_validation
s006_v090_1,0,R1,0.5894635915756226,007,0.6159242987632751,0.5298773050308228,0.08604699373245239,0,synthetic_pipeline_validation
s006_v090_1,0,R2,0.07721759378910065,007,0.6159242987632751,0.6312132477760315,-0.015288949012756348,0,synthetic_pipeline_validation
s006_v090_1,0,R3,0.0012585942167788744,007,0.6159242987632751,0.6159533858299255,-2.9087066650390625e-05,0,synthetic_pipeline_validation
s006_v090_1,0,R4,0.0024214056320488453,007,0.6159242987632751,0.6157938838005066,0.0001304149627685547,0,synthetic_pipeline_validation
s006_v090_1,0,R5,0.024903926998376846,007,0.6159242987632751,0.6162770390510559,-0.0003527402877807617,0,synthetic_pipeline_validation
s006_v090_1,0,R6,0.01848452351987362,007,0.6159242987632751,0.6151540279388428,0.000770270824432373,0,synthetic_pipeline_validation
s006_v090_1,0,R7,0.0024214056320488453,007,0.6159242987632751,0.6158096790313721,0.00011461973190307617,0,synthetic_pipeline_validation
s006_v090_1,0,R8,6.347632734104991e-05,007,0.6159242987632751,0.6159258484840393,-1.5497207641601562e-06,0,synthetic_pipeline_validation
s007_v000_1,90,R1,0.19100558757781982,006,0.8945654034614563,0.943505048751831,-0.048939645290374756,0,synthetic_pipeline_validation
s007_v000_1,90,R2,0.8909005522727966,006,0.8945654034614563,0.1841871589422226,0.7103782445192337,1,synthetic_pipeline_validation
s007_v000_1,90,R3,0.008730445057153702,006,0.8945654034614563,0.8945977091789246,-3.230571746826172e-05,0,synthetic_pipeline_validation
s007_v000_1,90,R4,0.2610902786254883,006,0.8945654034614563,0.9046269059181213,-0.010061502456665039,0,synthetic_pipeline_validation
s007_v000_1,90,R5,0.005989593919366598,006,0.8945654034614563,0.894404411315918,0.00016099214553833008,0,synthetic_pipeline_validation
s007_v000_1,90,R6,0.05597672984004021,006,0.8945654034614563,0.8956131339073181,-0.0010477304458618164,0,synthetic_pipeline_validation
s007_v000_1,90,R7,0.2610902786254883,006,0.8945654034614563,0.8944439888000488,0.0001214146614074707,0,synthetic_pipeline_validation
s007_v000_1,90,R8,0.0016461312770843506,006,0.8945654034614563,0.8944907784461975,7.462501525878906e-05,0,synthetic_pipeline_validation
s007_v090_1,0,R1,0.6225318908691406,006,0.5020289421081543,0.594732403755188,-0.09270346164703369,0,synthetic_pipeline_validation
s007_v090_1,0,R2,0.8477345108985901,006,0.5020289421081543,0.3388488292694092,0.16318011283874512,1,synthetic_pipeline_validation
s007_v090_1,0,R3,0.021486343815922737,006,0.5020289421081543,0.5017986297607422,0.00023031234741210938,0,synthetic_pipeline_validation
s007_v090_1,0,R4,0.2873014509677887,006,0.5020289421081543,0.5157814025878906,-0.013752460479736328,0,synthetic_pipeline_validation
s007_v090_1,0,R5,0.041545361280441284,006,0.5020289421081543,0.501326322555542,0.0007026195526123047,0,synthetic_pipeline_validation
s007_v090_1,0,R6,0.2109791785478592,006,0.5020289421081543,0.5089731216430664,-0.006944179534912109,0,synthetic_pipeline_validation
s007_v090_1,0,R7,0.2873014509677887,006,0.5020289421081543,0.511246919631958,-0.009217977523803711,0,synthetic_pipeline_validation
s007_v090_1,0,R8,0.01256425492465496,006,0.5020289421081543,0.5017960071563721,0.00023293495178222656,0,synthetic_pipeline_validation
